Index,accident_year,latitude,longitude,primary_rd,secondary_rd,population,number_killed,alcohol_involved,stwd_vehtype_at_fault,case_id,number_injured,distance,direction,month,day,year,day_of_week,hour,minute,city_code,city_name,county_code,pcf_code,collision_type_code,mviw_code,lighting_code,severity_code,road_surface_code,weather_code,dvmt
407,2013,34.0774624,-117.5852892,GROVE AV,4TH ST,6,0,0,Unknown,5978649,0,50,N,1,5,2013,5,14,20,34,Ontario,,0,6,11,3,1,0,0,2160.92
408,2013,34.06521,-117.49284,RT 10,CHERRY AV,6,0,0,Passenger Car/Station Wagon,6012456,0,400,W,1,5,2013,5,14,30,17,Fontana,,0,5,11,3,1,0,0,2111.17
409,2013,33.88111,-116.50515,RT 10,PALM DR,9,0,0,Passenger Car w/ Trailer,5889356,0,300,W,1,5,2013,5,14,33,36,Palm Springs,,0,0,11,3,1,0,0,966.6
410,2013,34.0923565,-117.670094,MOUNTAIN AV,8 TH ST,5,0,0,Passenger Car/Station Wagon,6069869,3,120,N,1,5,2013,5,14,36,47,Upland,,0,5,11,3,2,0,0,1021.08
411,2013,33.9220494,-117.4541054,HARRISON,SHARON,7,0,0,Passenger Car/Station Wagon,5981580,0,0,,1,5,2013,5,14,43,42,Riverside,,0,0,11,3,1,0,0,4187.48
412,2013,34.0631477,-117.6895957,CENTRAL AV,HOLT BL,4,0,0,Pickup or Panel Truck,5916245,0,0,,1,5,2013,5,14,48,29,Montclair,,0,5,11,5,1,0,0,567.09
413,2013,33.80646,-116.38815,MONTEREY AV,RT 10,9,0,0,Pickup or Panel Truck,5900759,0,10,S,1,5,2013,5,14,50,39,Rancho Mirage,,0,5,11,3,1,0,0,669.62
414,2013,34.4704442,-117.3435408,7TH AV,BEAR VALLEY RD,5,0,0,Passenger Car/Station Wagon,5918671,1,265,N,1,5,2013,5,15,16,48,Victorville,,0,0,11,3,2,0,0,1334.28
415,2013,34.1213443,-117.2896901,W BASELINE ST,NORTH ARROWHEAD AV,6,0,0,Passenger Car/Station Wagon,6063123,0,200,E,1,5,2013,5,16,11,43,San Bernardino,,0,7,11,1,1,0,0,2147.88
416,2013,34.24011,-117.23332,ROSE LN,ALPINE LN,9,0,0,Passenger Car w/ Trailer,5909633,0,500,N,1,5,2013,5,16,15,21,Highland,,0,0,15,3,1,0,0,444.76
417,2013,34.5280961,-117.2997204,7TH ST,7TH ST 15215,5,0,0,Passenger Car/Station Wagon,6495972,0,0,,1,5,2013,5,16,56,48,Victorville,,0,0,11,1,1,0,0,1334.28
418,2013,34.24842,-116.8665289,MCALLISTER RD,FOX FARM RD,9,0,0,Pickup or Panel Truck,5888785,0,14,N,1,5,2013,5,17,0,5,Big Bear Lake,,0,2,4,4,1,3,0,242.33
419,2013,33.60902,-117.43893,RT 74,CANDY STORE,9,0,0,Motorcycle/Scooter,5974361,0,7920,W,1,5,2013,5,17,0,26,Lake Elsinore,,0,2,4,4,1,0,0,347.49
420,2013,34.07394,-117.43572,SIERRA AV,MARYGOLD AV,6,0,0,Passenger Car/Station Wagon,5899781,0,420,N,1,5,2013,5,17,4,17,Fontana,,0,5,11,3,1,0,0,2111.17
421,2013,34.37375,-114.65491,RT 95,HAVASU LAKE RD,9,0,0,Truck/Truck Tractor with Trailer,5892710,0,11088,S,1,5,2013,5,17,25,32,Needles,,0,3,8,0,1,0,0,52.64
422,2013,34.14799,-117.26111,GOLDEN AV,DEL NORTE DR,9,0,0,Passenger Car/Station Wagon,5975308,3,140,N,1,5,2013,5,18,0,43,San Bernardino,,0,1,11,1,2,0,0,2147.88
423,2013,33.94724,-117.23509,INDIAN ST,ALESSANDRO BL,6,0,0,Passenger Car/Station Wagon,6002025,0,0,,1,5,2013,5,18,0,30,Moreno Valley,,0,6,11,1,1,0,0,1631.99
424,2013,33.88088,-117.57497,RT 91,LINCOLN AV,6,0,0,Passenger Car/Station Wagon,5977659,1,500,E,1,5,2013,5,18,0,14,Corona,,0,5,11,1,2,0,0,1610.5
425,2013,33.71009,-116.77073,RT 74,STRAWBERRY CRK,9,0,1,Pickup or Panel Truck,5882180,1,5280,W,1,5,2013,5,18,5,44,San Jacinto,,0,2,13,0,3,0,0,504.13
426,2013,34.099312,-117.4888785,RT 10,CHERRY AV,6,0,0,Passenger Car/Station Wagon,5940264,0,20,W,1,5,2013,5,18,22,17,Fontana,,0,5,11,0,1,0,0,2111.17
427,2013,33.79385,-116.36819,RT 10,MONTEREY AV,9,0,1,Passenger Car/Station Wagon,5949697,1,7392,E,1,5,2013,5,18,30,39,Rancho Mirage,,0,2,4,0,4,0,0,669.62
428,2013,33.88844,-117.3243,VAN BUREN BL,TRAUTWEIN RD,7,0,0,Unknown,5975804,0,0,,1,5,2013,5,19,2,42,Riverside,,0,6,11,1,1,0,0,4187.48
429,2013,33.94503,-117.39077,RT 91,ARLINGTON AV,7,0,0,Passenger Car/Station Wagon,5891424,0,550,W,1,5,2013,5,19,2,42,Riverside,,0,5,11,1,1,0,0,4187.48
430,2013,33.73239,-116.95848,SAN JACINTO ST,JOHNSTON AV,9,0,0,Passenger Car/Station Wagon,5940429,0,150,S,1,5,2013,5,19,15,19,Hemet,,0,5,11,1,1,0,0,613.66
431,2013,34.0613048,-117.5593473,RT 210,MILLIKEN AV,6,0,1,Motorcycle/Scooter,5904353,1,141,E,1,5,2013,5,19,49,38,Rancho Cucamonga,,0,5,11,1,4,0,0,2312.32
432,2013,34.1097406,-117.6114717,VINEYARD AV,HEMLOCK ST,6,0,0,Passenger Car/Station Wagon,6007429,0,0,,1,5,2013,5,20,7,38,Rancho Cucamonga,,0,0,11,1,1,0,0,2312.32
433,2013,34.5091615,-117.2917403,MONTECITO DR,BRENTWOOD DR,5,0,0,Unknown,5914333,0,250,E,1,5,2013,5,20,18,48,Victorville,,5,3,11,1,1,0,0,1334.28
434,2013,34.02398,-117.55878,RT 60,MILLIKEN AV,6,0,1,Passenger Car/Station Wagon,5996960,1,500,W,1,5,2013,5,20,57,34,Ontario,,0,2,4,1,3,0,0,2160.92
435,2013,34.16114,-116.30847,SUNBURST AV,COWAN LN,9,0,0,Pickup or Panel Truck,5898717,0,75,S,1,5,2013,5,21,0,51,Yucca Valley,,0,5,11,1,1,0,0,201.94
436,2013,34.00367,-117.39314,SAN ANTONIO AV,ALVARADO ST,5,0,1,Pickup or Panel Truck,5917265,1,490,S,1,5,2013,5,21,4,10,Chino,,0,0,11,1,2,0,0,995.67
437,2013,34.03019,-117.57998,RT 60,HAVEN AV,6,0,0,Passenger Car/Station Wagon,6001922,0,400,E,1,5,2013,5,21,5,34,Ontario,,0,5,11,0,1,0,0,2160.92
438,2013,34.0717342,-117.5578502,MILLIKEN AV,INLAND EMPIRE BL,6,0,0,Unknown,5978645,0,0,,1,5,2013,5,21,19,34,Ontario,,0,6,11,1,1,0,0,2160.92
439,2013,34.5077426,-117.4005556,RT 395,ADELANTO MARKET PL,5,0,0,Unknown,6001992,2,0,,1,5,2013,5,21,30,48,Victorville,,2,0,11,1,2,0,0,1334.28
440,2013,33.9233932,-116.9481353,2ND ST,PASEO BEAUMONT,3,0,0,Passenger Car/Station Wagon,5903507,1,0,,1,5,2013,5,21,46,4,Beaumont,,0,3,4,1,2,0,0,168.49
441,2013,34.16594,-117.30479,3RD AV,40TH ST,9,0,0,Passenger Car/Station Wagon,5940581,0,649,N,1,5,2013,5,22,57,43,San Bernardino,,0,3,15,0,1,0,1,2147.88
442,2013,34.074277,-117.650882,EUCLID AV,I ST,6,0,1,Unknown,5940992,0,100,S,1,5,2013,5,23,0,34,Ontario,,0,2,4,1,1,5,1,2160.92
443,2013,33.71254,-117.09,9TH ST,LONGFELLOW ST,9,0,1,Passenger Car/Station Wagon,6001643,1,110,W,1,5,2013,5,23,10,28,Menifee,,0,2,4,0,3,0,0,636.78
444,2013,34.1213336,-117.2694799,N MYRTLE DR,E BASELINE ST,6,0,0,Bicycle,6063797,1,0,,1,5,2013,5,23,15,43,San Bernardino,,0,1,2,1,2,0,0,2147.88
445,2013,34.19991,-117.41647,RT 15,SIERRA AV,6,0,1,Pickup or Panel Truck,5904357,0,2000,S,1,6,2013,6,0,1,17,Fontana,,0,5,11,1,1,0,0,2111.17
446,2013,33.92455,-116.90843,RT 10,SUNSET AV,4,0,1,Pickup or Panel Truck,5888757,2,1029,E,1,6,2013,6,0,51,2,Banning,,0,2,4,0,4,0,0,212.51
447,2013,33.8159022,-116.5330835,THORNHILL RD,RAMON RD,4,0,0,Unknown,5933434,0,0,,1,6,2013,6,1,0,36,Palm Springs,,2,7,15,0,1,0,0,966.6
448,2013,33.8485116,-116.548086,NORTH PALM CANYON DR,W VIA ESCUELA,4,0,1,Unknown,5930174,0,172,S,1,6,2013,6,1,7,36,Palm Springs,,0,3,15,1,1,0,0,966.6
449,2013,34.0996318,-117.6809411,ARROW RTE,BENSON AV,5,0,1,Unknown,6019705,1,300,W,1,6,2013,6,1,10,47,Upland,,5,8,17,1,3,0,0,1021.08
450,2013,33.9929284,-117.5259472,JURUPA,ECLIPSE AV,6,0,1,Pickup or Panel Truck,5926349,0,528,W,1,6,2013,6,1,13,24,Jurupa Valley,,0,0,15,1,1,0,0,#N/A
451,2013,33.7144955,-117.0194755,FISHER ST,COVE ST,5,0,0,Passenger Car/Station Wagon,5994236,0,42,N,1,6,2013,6,1,15,19,Hemet,,0,6,4,1,1,0,0,613.66
452,2013,33.90285,-117.21766,KITCHING ST,JOHNNY F KENNEDY DR,6,0,1,Passenger Car/Station Wagon,6512390,0,330,S,1,6,2013,6,1,39,30,Moreno Valley,,0,2,4,1,1,0,0,1631.99
453,2013,34.0069244,-117.592554,WRANGLER PL,BIG RANGE RD,6,0,1,Unknown,5940949,0,15,N,1,6,2013,6,2,5,34,Ontario,,0,6,15,1,1,0,0,2160.92
454,2013,33.74801,-116.2659,RT 10,INDIO BL,4,0,1,Passenger Car/Station Wagon,5893369,1,102,E,1,6,2013,6,2,19,23,Indio,,0,5,11,0,3,0,0,1158.81
455,2013,33.7475429,-116.9716972,FLORIDA AV,STATE ST,5,0,1,Passenger Car/Station Wagon,5987680,1,0,,1,6,2013,6,2,53,19,Hemet,,0,0,11,1,3,0,0,613.66
456,2013,33.9049263,-117.2182124,ALBA WY,EL GRECO,6,0,1,Passenger Car/Station Wagon,5901832,0,0,,1,6,2013,6,3,17,30,Moreno Valley,,0,5,15,1,1,0,0,1631.99
457,2013,33.82011,-117.24069,RT 215,RIDER ST,9,0,1,Passenger Car/Station Wagon,5949378,0,3696,S,1,6,2013,6,3,40,37,Perris,,0,2,4,1,1,0,0,675.12
458,2013,34.14494,-117.3174,RT 210,LITTLE MOUNTAIN DR,6,0,1,Passenger Car/Station Wagon,5946605,1,198,W,1,6,2013,6,3,47,43,San Bernardino,,0,2,4,1,3,0,0,2147.88
459,2013,34.90093,-116.90541,RT 15,FORT IRWIN RD,9,0,1,Truck or Truck Tractor,5892670,3,5438,N,1,6,2013,6,3,55,3,Barstow,,0,2,4,0,3,0,0,622.78
460,2013,33.95208,-117.67761,RT 71,PINE AV,5,0,0,Passenger Car/Station Wagon,5940333,0,1000,S,1,6,2013,6,4,30,10,Chino,,0,2,4,4,1,0,4,995.67
461,2013,33.723164,-116.3809482,DE ANZA WY,SAN CARLOS AV,4,0,1,Passenger Car/Station Wagon,6000126,0,170,E,1,6,2013,6,4,42,35,Palm Desert,,0,2,4,1,1,0,0,1031.96
462,2013,33.95879,-117.46155,VAN BUREN BL,JURUPA AV,7,0,0,Pickup or Panel Truck,5916402,1,0,,1,6,2013,6,5,44,42,Riverside,,0,1,11,1,3,5,1,4187.48
463,2013,33.9294,-116.8389,RT 10,MALKI RD,9,0,0,Passenger Car/Station Wagon,5974018,1,5280,W,1,6,2013,6,5,50,2,Banning,,0,2,4,4,2,0,0,212.51
464,2013,33.76841,-116.30352,WASHINGTON ST,DEL WEBB BL,9,0,0,Motorcycle/Scooter,5977172,1,0,,1,6,2013,6,6,30,22,Indian Wells,,0,4,8,4,2,0,0,244.35
465,2013,34.48545,-117.33539,RT 15,NISQUALLI RD,5,0,0,Passenger Car/Station Wagon,5975446,6,205,N,1,6,2013,6,6,50,48,Victorville,,0,2,4,4,3,0,0,1334.28
466,2013,34.24781,-116.99832,RT 18,RT 38,9,0,0,Passenger Car/Station Wagon,5974514,0,8448,S,1,6,2013,6,7,45,5,Big Bear Lake,,0,2,4,3,1,3,5,242.33
467,2013,34.238835,-116.8686772,CLUB VIEW DR,PEREGRINE AV,2,0,0,Passenger Car/Station Wagon,5976782,0,0,,1,6,2013,6,8,20,5,Big Bear Lake,,0,6,11,3,1,5,1,242.33
468,2013,33.45,-117.096,PALA TEMECULA RD,RAINBOW OAKS RD,9,0,0,Passenger Car/Station Wagon,5948730,1,332,N,1,6,2013,6,8,40,45,Temecula,,0,2,4,5,2,1,6,1646.46
469,2013,34.25158,-117.22534,FAIRWAY DR,THUNDERBIRD DR,9,0,0,Passenger Car/Station Wagon,5975750,0,45,E,1,6,2013,6,8,45,21,Highland,,0,2,13,3,1,3,5,444.76
470,2013,33.7211763,-116.37381,RT 111,PORTOLA AV,4,0,0,Passenger Car/Station Wagon,5906129,1,0,,1,6,2013,6,8,58,35,Palm Desert,,0,0,11,3,2,0,0,1031.96
471,2013,33.93539,-117.12044,RT 60,GILMAN SPRINGS RD,9,0,1,Passenger Car/Station Wagon,5974494,0,5280,E,1,6,2013,6,9,10,7,Calimesa,,0,6,11,3,1,0,0,43.8
472,2013,33.94181,-117.23222,RT 60,DAY ST,7,0,0,Passenger Car/Station Wagon,5982470,0,1584,E,1,6,2013,6,9,40,42,Riverside,,0,5,11,3,1,0,1,4187.48
473,2013,34.26125,-116.84587,RT 18,GREENWAY DR,9,0,0,Passenger Car/Station Wagon,6001611,1,10,S,1,6,2013,6,9,57,5,Big Bear Lake,,0,8,17,3,2,0,0,242.33
474,2013,34.063429,-117.6110021,VINEYARD AV,RT 60,6,0,0,Unknown,5978641,0,0,,1,6,2013,6,10,45,34,Ontario,,0,6,11,3,1,0,0,2160.92
475,2013,34.0976633,-116.4228133,SAGE AV,GOLDEN BEE AV,3,0,0,Passenger Car/Station Wagon,6360458,0,0,,1,6,2013,6,11,0,51,Yucca Valley,,0,1,11,3,1,0,0,201.94
476,2013,33.7413956,-116.4125123,RT 111,RANCHO LAS PALMAS,3,0,0,Passenger Car/Station Wagon,5949992,3,0,,1,6,2013,6,11,7,39,Rancho Mirage,,0,0,11,3,2,0,0,669.62
477,2013,33.5715,-117.23,RT 91,CENTRAL AV,7,0,0,Passenger Car/Station Wagon,5890171,1,3696,E,1,6,2013,6,11,13,42,Riverside,,0,6,11,3,2,0,1,4187.48
478,2013,34.1339025,-117.1897153,SUMMERTRAIL PL,EDISON POLE #42273660E,4,0,0,Passenger Car/Station Wagon,5930024,0,10,E,1,6,2013,6,12,17,21,Highland,,0,2,4,3,1,0,0,444.76
479,2013,34.5868305,-117.4359982,CHAMBERLAINE WY,RT 395,3,0,0,Pickup or Panel Truck,5914020,2,0,,1,6,2013,6,12,22,0,Adelanto,,0,5,11,3,2,0,0,326.55
480,2013,33.8883433,-117.2261674,PERRIS BL,IRIS AV,6,0,0,Pickup or Panel Truck,5895096,0,270,S,1,6,2013,6,12,35,30,Moreno Valley,,0,2,4,3,1,0,1,1631.99
481,2013,34.018,-117.698,MONTE VISTA AV,RIVERSIDE DR,5,0,0,Passenger Car/Station Wagon,5917261,2,0,,1,6,2013,6,12,44,10,Chino,,0,0,11,3,3,0,0,995.67
482,2013,34.048303,-117.2480371,BARTON RD,UNIVERSITY DR,3,0,0,Passenger Car/Station Wagon,5903413,0,42,W,1,6,2013,6,13,10,27,Loma Linda,,0,0,11,3,1,0,0,350.89
483,2013,33.7004259,-116.1893951,DILLON RD,AVENUE 48,3,0,0,Passenger Car/Station Wagon,5968127,0,20,N,1,6,2013,6,13,20,12,Coachella,,0,0,11,3,1,0,0,282.92
484,2013,34.4202138,-117.292526,E AV,MAIN ST,5,0,0,Passenger Car/Station Wagon,5994223,2,352,E,1,6,2013,6,13,26,20,Hesperia,,0,0,11,3,2,0,1,1438.21
485,2013,33.4653,-117.11554,PECHANGA PKWY,VIA CONSUELO,5,0,0,Pickup or Panel Truck,5900839,1,0,,1,6,2013,6,13,27,45,Temecula,,0,5,11,3,2,5,4,1646.46
486,2013,34.08873,-117.6864,MORENO ST,VERNON AV,4,0,0,Passenger Car/Station Wagon,5895475,0,400,E,1,6,2013,6,13,32,29,Montclair,,0,6,11,3,1,0,0,567.09
487,2013,34.46721,-117.34933,MALL BL,BEAR VALLEY RD,5,0,0,Passenger Car/Station Wagon,5994038,0,132,N,1,6,2013,6,13,59,48,Victorville,,0,0,11,3,1,0,0,1334.28
488,2013,34.136,-117.55868,RT 210,MILLIKEN AV,6,0,0,Passenger Car/Station Wagon,5940256,0,15,W,1,6,2013,6,14,0,38,Rancho Cucamonga,,0,5,11,3,1,0,1,2312.32
489,2013,34.4609073,-117.2656655,JACARANDA AV,BIRCH ST,5,0,0,Pickup or Panel Truck,5913076,1,0,,1,6,2013,6,14,9,20,Hesperia,,0,0,11,3,2,0,1,1438.21
490,2013,34.58764,-117.26261,RT 15,BELL MOUNTAIN RD,5,0,1,Passenger Car/Station Wagon,5892736,1,2640,S,1,6,2013,6,14,10,48,Victorville,,0,6,11,3,2,0,0,1334.28
491,2013,34.1265495,-116.4143512,OLD WOMAN SPRINGS RD,ENCELIA DR,3,0,0,Passenger Car/Station Wagon,5941952,2,558,S,1,6,2013,6,14,13,51,Yucca Valley,,0,0,11,3,3,0,1,201.94
492,2013,34.12877,-117.29447,N E ST,W 16TH ST,6,0,0,Passenger Car/Station Wagon,6063801,1,0,,1,6,2013,6,14,18,43,San Bernardino,,0,0,11,3,2,5,1,2147.88
493,2013,34.41278,-117.39134,RT 15,JOSHUA ST,5,0,0,Passenger Car/Station Wagon,5975442,1,3168,N,1,6,2013,6,14,20,20,Hesperia,,0,5,11,3,2,0,1,1438.21
494,2013,34.1948,-117.15111,RT 330,LIVE OAK DR,9,0,0,Passenger Car/Station Wagon,5974021,2,16368,S,1,6,2013,6,14,20,21,Highland,,0,0,11,3,2,3,5,444.76
495,2013,33.59061,-117.09679,BENTON RD,CADY RD,9,0,0,Passenger Car/Station Wagon,5974353,0,0,,1,6,2013,6,15,19,45,Temecula,,0,0,11,3,1,0,1,1646.46
496,2013,34.0314776,-117.5561881,S MILLIKEN AV,MISSION BL,4,0,0,Unknown,5982415,0,0,,1,6,2013,6,15,30,16,Eastvale,,5,3,11,3,1,5,0,#N/A
497,2013,34.23883,-117.19456,RT 173,COTTAGE GROVE RD,9,0,0,Passenger Car/Station Wagon,5974019,1,1056,W,1,6,2013,6,15,30,21,Highland,,0,0,11,3,3,3,1,444.76
498,2013,33.6581,-116.40028,RT 74,PALOWET DR,9,0,0,Passenger Car/Station Wagon,5940959,0,10032,E,1,6,2013,6,15,37,35,Palm Desert,,0,2,4,3,1,0,1,1031.96
499,2013,34.3851,-117.15879,RT 10,TIPPECANOE AV,6,0,0,Pickup or Panel Truck,5908707,0,1584,W,1,6,2013,6,15,38,43,San Bernardino,,0,6,11,3,1,0,1,2147.88
500,2013,34.1092839,-117.3056066,W SPRUCE ST,J ST,6,0,0,Unknown,6063155,0,45,W,1,6,2013,6,15,59,43,San Bernardino,,0,6,15,3,1,5,1,2147.88
501,2013,34.4704434,-117.3428804,BEAR VALLEY RD,MARIPOSA RD,5,0,0,Passenger Car/Station Wagon,5994039,0,292,E,1,6,2013,6,15,59,48,Victorville,,0,5,11,3,1,0,0,1334.28
502,2013,34.07045,-116.55016,RT 62,RAWSON RD,9,1,1,Passenger Car/Station Wagon,5639577,2,310,E,1,6,2013,6,16,9,15,Desert Hot Springs,,0,1,11,3,0,0,1,184.98
503,2013,33.9997485,-117.4123347,MISSION BL,RIVERVIEW DR,6,0,0,Passenger Car/Station Wagon,5977004,2,157,W,1,6,2013,6,16,26,24,Jurupa Valley,,0,5,11,3,3,5,1,#N/A
504,2013,34.0556815,-117.4756646,SANTA ANNA,HEMLOCK,6,0,0,Passenger Car/Station Wagon,5994748,0,150,W,1,6,2013,6,16,54,17,Fontana,,0,4,4,4,1,5,4,2111.17
505,2013,33.8949605,-117.4909632,PIERCE ST,MAGNOLIA AV,7,0,0,Passenger Car/Station Wagon,5981576,0,162,S,1,6,2013,6,16,57,42,Riverside,,0,5,11,1,1,0,1,4187.48
506,2013,34.13512,-117.34177,RT 210,STATE ST,6,0,0,Passenger Car/Station Wagon,5946581,1,400,W,1,6,2013,6,17,0,43,San Bernardino,,0,2,4,0,2,5,1,2147.88
507,2013,34.34667,-117.26974,SLOVER AV,SIERRA AV,6,0,0,Passenger Car/Station Wagon,5994752,0,0,,1,6,2013,6,17,9,17,Fontana,,0,5,11,1,1,5,4,2111.17
508,2013,33.91237,-117.42994,RT 91,JACKSON ST,7,0,0,Passenger Car/Station Wagon,6343438,0,1200,E,1,6,2013,6,17,10,42,Riverside,,0,5,11,4,1,0,0,4187.48
509,2013,34.1098456,-117.4287855,REED,BLANCHARD,6,0,1,Unknown,5940377,0,70,E,1,6,2013,6,17,13,17,Fontana,,0,2,15,1,1,5,1,2111.17
510,2013,33.99496,-117.36306,RT 215,COLUMBIA AV,7,0,0,Passenger Car/Station Wagon,5999491,1,1470,S,1,6,2013,6,17,15,42,Riverside,,0,5,11,0,2,5,4,4187.48
511,2013,34.08142,-117.68078,CENTRAL AV,PALO VERDE ST,4,0,1,Pickup or Panel Truck,5907848,0,201,S,1,6,2013,6,17,42,29,Montclair,,0,7,11,1,1,5,4,567.09
512,2013,34.0760564,-117.6701143,MOUNTAIN AV,J ST,6,0,0,Unknown,5949524,1,0,,1,6,2013,6,17,55,34,Ontario,,0,5,11,1,2,5,1,2160.92
513,2013,34.0773832,-117.5627191,RT 15,4TH ST,6,0,0,Passenger Car/Station Wagon,5889185,0,4,N,1,6,2013,6,17,56,38,Rancho Cucamonga,,0,6,11,1,1,0,1,2312.32
514,2013,34.0338273,-117.650706,PHILADELPHIA ST,EUCLID AV,6,0,1,Unknown,5976391,1,200,W,1,6,2013,6,18,6,34,Ontario,,0,5,11,1,2,5,1,2160.92
515,2013,33.90168,-117.38344,WASHINGTON ST,HERMOSA DR,7,0,1,Pedestrian,5977603,3,62,N,1,6,2013,6,18,10,42,Riverside,,0,1,11,1,3,0,0,4187.48
516,2013,34.24887,-117.01039,RT 18,GLORY RIDGE RD,9,0,0,Passenger Car/Station Wagon,5892337,2,3696,S,1,6,2013,6,18,20,5,Big Bear Lake,,0,1,11,0,2,3,5,242.33
517,2013,34.0922335,-117.435048,SIERRA,VALLEY,6,0,0,Pickup or Panel Truck,5916603,0,2640,S,1,6,2013,6,18,41,17,Fontana,,0,1,11,1,1,5,0,2111.17
518,2013,34.03394,-117.04765,YUCAIPA BL,3RD ST,4,0,0,Passenger Car/Station Wagon,5940255,0,575,W,1,6,2013,6,19,7,50,Yucaipa,,0,5,11,1,1,5,4,475.27
519,2013,34.21028,-117.13031,LIVE OAK DR,ALL VIEW DR,9,0,0,Passenger Car/Station Wagon,5974022,1,158,N,1,6,2013,6,19,44,21,Highland,,0,2,4,0,3,3,5,444.76
520,2013,34.29255,-117.45237,RT 15,CLEGHORN RD,9,0,0,Unknown,5908700,0,5280,S,1,6,2013,6,19,50,17,Fontana,,0,6,11,0,1,5,4,2111.17
521,2013,34.8269384,-116.1793324,RT 40,CRUCERO RD,9,0,0,Truck/Truck Tractor with Trailer,5892674,0,5280,E,1,6,2013,6,20,0,46,Twentynine Palms,,0,2,4,0,1,0,1,186
522,2013,33.7686265,-116.9718613,STATE ST,CROWS NEST,5,0,0,Passenger Car/Station Wagon,5916752,4,13,N,1,6,2013,6,21,29,19,Hemet,,0,0,11,0,4,0,0,613.66
523,2013,33.9294046,-116.9715275,PALM AV,EAST 6TH ST,3,0,1,Passenger Car/Station Wagon,6010836,0,0,,1,6,2013,6,21,30,4,Beaumont,,0,6,4,1,1,5,4,168.49
524,2013,34.0663416,-117.3097792,SPERRY DR,H ST,4,0,0,Bicycle,6161520,1,210,N,1,6,2013,6,21,43,13,Colton,,0,8,2,1,3,5,4,787.59
525,2013,33.92113,-116.80687,RT 10,MORONGO TRL,9,0,0,Passenger Car/Station Wagon,6001647,2,1056,W,1,6,2013,6,21,45,2,Banning,,0,4,8,0,4,5,1,212.51
526,2013,34.1347907,-117.4599779,SIERRA,S HIGHLAND,6,0,0,Unknown,5940373,0,0,,1,6,2013,6,21,49,17,Fontana,,0,5,11,1,1,5,1,2111.17
527,2013,34.4704434,-117.3428804,BEAR VALLEY RD,MARIPOSA RD,5,0,0,Passenger Car/Station Wagon,6000984,0,0,,1,6,2013,6,22,31,20,Hesperia,,0,5,11,1,1,5,4,1438.21
528,2013,34.1063376,-117.5061429,RT 66,MULBERRY,6,0,0,Unknown,5994744,0,528,E,1,6,2013,6,22,32,17,Fontana,,5,2,4,1,1,5,4,2111.17
529,2013,33.99921,-116.96204,OAK GLEN RD,APPLE TREE LN,9,0,0,Passenger Car/Station Wagon,5940453,0,2361,N,1,6,2013,6,22,50,4,Beaumont,,0,2,4,0,1,5,1,168.49
530,2013,33.83435,-117.37336,KIRKPATRICK RD,CAJALCO RD,9,0,0,Passenger Car/Station Wagon,5949415,0,65,S,1,6,2013,6,23,50,42,Riverside,,0,2,4,0,1,5,1,4187.48
531,2013,33.6633573,-116.3100095,WASHINGTON ST,RT 111,3,0,0,Passenger Car/Station Wagon,5982640,0,0,,1,6,2013,6,23,50,25,La Quinta,,0,5,6,1,1,0,0,690.42
532,2013,33.7205771,-116.2155619,MONROE ST,#950483,4,0,0,Pickup or Panel Truck,5918673,0,81,N,1,7,2013,0,1,0,23,Indio,,0,0,11,1,1,0,0,1158.81
533,2013,33.8011767,-117.2260386,PERRIS BL,NUEVO RD,4,0,0,Unknown,6001275,0,0,,1,7,2013,0,1,57,37,Perris,,0,7,10,3,1,0,0,675.12
534,2013,34.0739877,-117.4357671,MARYGOLD,SIERRA,6,0,0,Passenger Car/Station Wagon,6056846,0,275,E,1,7,2013,0,2,51,17,Fontana,,0,2,4,1,1,0,0,2111.17
535,2013,34.36159,-117.64577,PHELAN RD,LILAC RD,9,0,0,Passenger Car/Station Wagon,5975704,0,520,W,1,7,2013,0,5,26,38,Rancho Cucamonga,,0,2,4,0,1,3,0,2312.32
536,2013,33.91708,-117.28742,RT 215,ALESSANDRO BL,7,0,0,Passenger Car/Station Wagon,5976891,2,325,N,1,7,2013,0,5,41,42,Riverside,,0,6,11,1,2,0,0,4187.48
537,2013,33.87075,-117.66948,RT 91,ORANGE CO LINE,6,0,0,Motorcycle/Scooter,6012557,1,275,E,1,7,2013,0,6,0,14,Corona,,0,5,11,4,2,0,0,1610.5
538,2013,34.4262992,-117.3039146,MAIN ST,2ND AV,5,0,0,Unknown,5994226,0,660,E,1,7,2013,0,6,0,20,Hesperia,,0,4,4,4,1,3,0,1438.21
539,2013,33.88033,-117.61127,RT 91,SERFAS CLUB DR,6,0,0,Passenger Car/Station Wagon,5968186,0,475,W,1,7,2013,0,6,27,14,Corona,,0,5,11,3,1,0,0,1610.5
540,2013,33.74987,-116.27301,RT 10,JEFFERSON ST,9,0,0,Passenger Car/Station Wagon,5893365,0,1056,W,1,7,2013,0,6,45,23,Indio,,0,5,11,3,1,0,0,1158.81
541,2013,33.88133,-117.57632,RT 91,BUENA VISTA AV,6,0,0,Truck or Truck Tractor,5890163,0,146,E,1,7,2013,0,6,50,14,Corona,,0,6,11,3,1,0,0,1610.5
542,2013,34.47098,-117.25919,BEAR VALLEY RD,MOJAVE FISH HATCHERY RD,5,0,0,Passenger Car/Station Wagon,6002443,2,1029,E,1,7,2013,0,6,55,48,Victorville,,0,1,11,4,3,3,0,1334.28
